code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,held,cost,position_pnl,event_note,signal,action,final_score,priority
300760,迈瑞医疗,医疗器械,核心池,149.43,-0.59,150.31,152.93,147.55,150.31,236738.0,1.31,1.15,20260717161445,0.3494423791821556,-2.288628784411173,1.2741443578447864,-0.5854567227729368,医疗ETF,E,17.63,3.91,66.75,33.38,0.0,False,0.0,0.0,,行业禁买,医疗ETF为E级，停止新增,33.38,1
601012,隆基绿能,光伏,核心池,11.75,-0.93,11.81,11.98,11.7,11.86,122504.0,1.37,0.92,20260717161441,0.17857142857143038,-1.9198664440734592,0.42735042735042583,-0.5080440304826461,光伏ETF,D,32.19,2.58,66.18,31.66,0.0,False,0.0,0.0,,行业禁买,光伏ETF为D级，停止新增,31.66,1
300496,中科创达,软件/智能驾驶,核心池,56.15,-2.06,56.55,59.3,55.74,57.33,138287.0,6.48,1.46,20260717161442,0.1151685393258419,-5.311973018549743,0.7355579476139074,-0.7073386383731228,人工智能ETF,E,0.42,6.92,66.28,31.48,0.0,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,31.48,1
002371,北方华创,半导体设备,核心池,677.0,-3.67,693.3,707.78,660.01,702.76,1137935.0,2.29,1.06,20260717161427,0.3556625497173962,-4.348808951934213,2.5742034211602816,-2.3510745708928305,半导体ETF,E,7.53,4.01,68.11,28.16,0.0,False,0.0,0.0,,行业禁买,半导体ETF为E级，停止新增,28.16,1
601633,长城汽车,新能源车,核心池,15.66,-1.45,15.85,16.14,15.56,15.89,31783.0,0.32,1.14,20260717161432,0.17241379310344765,-2.9739776951672847,0.6426735218509005,-1.1987381703470024,新能源车ETF,D,32.95,1.55,65.0,27.78,0.0,False,0.0,0.0,,行业禁买,新能源车ETF为D级，停止新增,27.78,1
688012,中微公司,半导体设备,核心池,350.69,-2.97,364.62,368.04,341.86,361.42,1319184.0,3.94,1.1,20260717161439,0.3372803666921307,-4.714161504184333,2.5829286842567134,-3.8204157753277457,半导体ETF,E,7.53,4.71,68.24,27.77,0.0,False,0.0,0.0,,行业禁买,半导体ETF为E级，停止新增,27.77,1
688271,联影医疗,医疗器械,核心池,110.37,-1.21,112.3,113.43,109.86,111.72,97913.0,1.07,1.09,20260717161442,0.142857142857144,-2.6976990214229057,0.4642271982523205,-1.7186108637577857,医疗ETF,E,17.63,3.29,69.98,27.14,0.0,False,0.0,0.0,2026-07-14公告：联影医疗:联影医疗关于2025年年度权益分派实施后调整回购价格上限的公告,行业禁买,医疗ETF为E级，停止新增,27.14,1
688072,拓荆科技,半导体设备,核心池,699.08,-3.17,718.42,752.0,683.34,722.0,745379.0,3.67,0.75,20260717161444,0.22924555782114792,-7.0372340425531865,2.3033921620276843,-2.692018596364232,半导体ETF,E,7.53,4.51,67.74,26.79,0.0,False,0.0,0.0,,行业禁买,半导体ETF为E级，停止新增,26.79,1
300033,同花顺,金融科技,核心池,215.56,-2.2,220.8,226.8,214.33,220.4,464213.0,4.79,1.34,20260717161448,0.09863672814755332,-4.955908289241629,0.5738813978444446,-2.373188405797111,大数据ETF,E,12.59,4.5,67.33,26.56,0.0,False,0.0,0.0,,行业禁买,大数据ETF为E级，停止新增,26.56,1
300124,汇川技术,机器人,核心池,59.12,-1.97,60.18,60.8,58.57,60.31,191350.0,1.33,1.01,20260717161451,0.2466367713004475,-2.763157894736845,0.9390472938364258,-1.7613825191093446,机器人ETF,E,15.19,2.87,66.56,26.22,0.0,False,0.0,0.0,,行业禁买,机器人ETF为E级，停止新增,26.22,1
688160,步科股份,机器人,核心池,107.01,-2.23,109.99,114.51,103.8,109.45,41267.0,4.14,1.09,20260717161431,0.2997198879551826,-6.549646319098768,3.0924855491329506,-2.70933721247385,机器人ETF,E,15.19,2.61,65.23,24.85,0.0,False,0.0,0.0,,行业禁买,机器人ETF为E级，停止新增,24.85,1
300059,东方财富,券商,核心池,19.7,-0.61,19.79,20.44,19.67,19.82,903949.0,3.38,1.39,20260717161457,0.038961038961035845,-3.620352250489245,0.15251652262326942,-0.45477513895907373,证券ETF,D,31.59,0.83,67.91,24.61,0.0,False,0.0,0.0,,行业禁买,证券ETF为D级，停止新增,24.61,1
300002,神州泰岳,AI应用,核心池,7.87,-3.32,8.08,8.25,7.85,8.14,48739.0,3.28,0.77,20260717161451,0.05000000000000111,-4.606060606060602,0.2547770700636942,-2.5990099009901013,人工智能ETF,E,0.42,5.66,65.38,24.07,0.0,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,24.07,1
000858,五粮液,白酒消费,核心池,72.76,-1.54,74.6,75.06,72.35,73.9,313097.0,1.1,0.94,20260717161433,0.15129151291513268,-3.0642152944311163,0.5666897028334672,-2.466487935656825,酒ETF,D,31.27,0.13,70.99,22.37,0.0,False,0.0,0.0,2026-07-16公告：五粮液:关于2025年度分红派息实施后调整回购股份价格上限的公告,行业禁买,酒ETF为D级，停止新增,22.37,1
300750,宁德时代,新能源车,核心池,360.0,-1.69,372.3,375.24,360.0,366.2,1884671.0,1.2,1.24,20260717161400,0.0,-4.061400703549733,0.0,-3.3037872683319924,新能源车ETF,D,32.95,1.31,68.55,21.91,0.0,False,0.0,0.0,,行业禁买,新能源车ETF为D级，停止新增,21.91,1
603993,洛阳钼业,有色金属,核心池,17.41,-4.34,17.84,17.9,17.19,18.2,373129.0,1.22,0.84,20260717161454,0.30985915492957705,-2.737430167597754,1.2798138452588592,-2.4103139013452846,有色金属ETF,E,17.32,0.82,67.14,21.61,0.0,False,0.0,0.0,,行业禁买,有色金属ETF为E级，停止新增,21.61,1
000568,泸州老窖,白酒消费,核心池,82.46,-2.04,84.16,85.62,81.95,84.18,158434.0,1.3,1.09,20260717161421,0.1389645776566732,-3.6907264657790373,0.6223306894447722,-2.019961977186313,酒ETF,D,31.27,-0.37,66.4,20.47,0.0,False,0.0,0.0,,行业禁买,酒ETF为D级，停止新增,20.47,1
600547,山东黄金,黄金,核心池,23.76,-4.04,24.31,24.55,23.26,24.76,201424.0,2.35,1.34,20260717161500,0.38759689922480645,-3.217922606924639,2.1496130696474713,-2.262443438914019,黄金ETF,D,41.25,-3.42,66.61,19.5,0.0,False,0.0,0.0,,行业禁买,黄金ETF为D级，停止新增,19.5,1
300274,阳光电源,光伏,核心池,101.61,-4.0,106.07,106.24,100.2,105.84,638499.0,3.92,0.82,20260717161442,0.23344370860927127,-4.358057228915657,1.4071856287425133,-4.204770434618643,光伏ETF,D,32.19,-0.49,67.61,19.33,0.0,False,0.0,0.0,,行业禁买,光伏ETF为D级，停止新增,19.33,1
600030,中信证券,券商,核心池,27.6,-1.78,28.0,28.27,27.6,28.1,475165.0,1.4,1.03,20260717161444,0.0,-2.37000353731871,0.0,-1.4285714285714235,证券ETF,D,31.59,-0.34,67.35,19.24,0.0,False,0.0,0.0,,行业禁买,证券ETF为D级，停止新增,19.24,1
002085,万丰奥威,低空经济,核心池,9.85,-3.71,10.23,10.33,9.78,10.23,30538.0,1.43,1.14,20260717161439,0.12727272727272762,-4.646660212971931,0.7157464212679043,-3.7145650048875933,军工ETF,E,20.17,1.47,64.97,18.95,0.0,False,0.0,0.0,,行业禁买,军工ETF为E级，停止新增,18.95,1
601688,华泰证券,券商,核心池,19.87,-2.41,20.32,20.49,19.86,20.36,158681.0,1.08,1.05,20260717161500,0.01587301587301838,-3.025866276232292,0.050352467270897705,-2.2145669291338543,证券ETF,D,31.59,-0.97,70.4,17.3,0.0,False,0.0,0.0,2026-07-15公告：华泰证券:华泰证券股份有限公司2026年半年度业绩预增公告,行业禁买,证券ETF为D级，停止新增,17.3,1
600893,航发动力,军工,核心池,32.33,-3.2,33.25,33.56,32.17,33.4,104770.0,1.2,0.7,20260717161450,0.11510791366906224,-3.6650774731823765,0.49735778675783493,-2.7669172932330843,军工ETF,E,20.17,1.98,66.04,17.06,0.0,False,0.0,0.0,,行业禁买,军工ETF为E级，停止新增,17.06,1
600809,山西汾酒,白酒消费,核心池,116.24,-2.44,119.15,120.5,116.11,119.15,128694.0,0.9,0.8,20260717161500,0.029612756264235863,-3.535269709543576,0.11196279390233155,-2.442299622324806,酒ETF,D,31.27,-0.77,66.22,16.84,0.0,False,0.0,0.0,,行业禁买,酒ETF为D级，停止新增,16.84,1
300699,光威复材,军工,核心池,24.39,-3.94,25.46,25.69,24.37,25.39,46637.0,2.27,0.85,20260717161424,0.015151515151514826,-5.060334760607244,0.08206811653672652,-4.202670856245094,军工ETF,E,20.17,1.24,65.34,15.75,0.0,False,0.0,0.0,,行业禁买,军工ETF为E级，停止新增,15.75,1
600188,兖矿能源,煤炭,核心池,18.9,-2.93,19.46,19.79,18.88,19.47,94283.0,0.82,0.72,20260717161457,0.021978021978021504,-4.497220818595249,0.10593220338983578,-2.877697841726634,煤炭ETF,D,44.15,-1.12,69.95,15.66,0.0,False,0.0,0.0,2026-07-15公告：兖矿能源:兖矿能源集团股份有限公司2026年半年度业绩预增公告,行业禁买,煤炭ETF为D级，停止新增,15.66,1
601127,赛力斯,新能源车,核心池,54.3,-3.67,56.37,56.93,54.06,56.37,140046.0,1.63,0.67,20260717161431,0.08362369337978923,-4.619708413841561,0.443951165371792,-3.672166045769032,新能源车ETF,D,32.95,-0.67,74.29,13.95,0.0,False,0.0,0.0,2026-07-15公告：赛力斯:关于公司董事、高级管理人员及骨干团队增持A股及H股股份计划公告；2026-07-14公告：赛力斯:关于控股股东增持计划的公告,行业禁买,新能源车ETF为D级，停止新增,13.95,1
300433,蓝思科技,消费电子,核心池,34.24,-10.6,38.2,38.39,33.83,38.3,531046.0,3.01,1.29,20260717161454,0.08991228070175515,-10.81010679864548,1.2119420632574762,-10.366492146596862,,C,50.0,-10.6,67.45,0.0,69.59,False,0.0,0.0,,回避,当前无优势,69.59,0
002126,银轮股份,汽车零部件,核心池,43.25,-10.01,47.57,47.95,43.25,48.06,145441.0,4.06,1.39,20260717161439,0.0,-9.801876955161637,0.0,-9.081353794408242,,C,50.0,-10.01,66.33,0.0,67.64,False,0.0,0.0,,回避,当前无优势,67.64,0
601398,工商银行,银行,核心池,7.57,2.44,7.4,7.59,7.39,7.39,537012.0,0.27,1.56,20260717161458,0.9000000000000022,-0.26350461133068936,2.435723951285529,2.297297297297307,沪深300ETF,C,50.1,5.89,67.46,67.3,0.0,False,0.0,0.0,,回避,当前无优势,67.3,0
601288,农业银行,银行,核心池,6.39,1.43,6.29,6.42,6.28,6.3,342370.0,0.17,1.32,20260717161444,0.7857142857142835,-0.4672897196261738,1.7515923566878921,1.5898251192368873,沪深300ETF,C,50.1,4.88,67.07,61.46,0.0,False,0.0,0.0,,回避,当前无优势,61.46,0
603881,数据港,数据中心,核心池,23.46,-7.57,24.45,25.31,23.2,25.38,120009.0,5.73,0.91,20260717161500,0.12322274881516665,-7.309363887791376,1.1206896551724244,-4.049079754601226,,C,50.0,-7.57,66.16,3.84,60.3,False,0.0,0.0,,回避,当前无优势,60.3,0
600900,长江电力,红利电力,核心池,27.99,1.97,27.61,28.19,27.35,27.45,680222.0,0.99,1.57,20260717161456,0.7619047619047585,-0.709471443774401,2.3400365630712905,1.3763129300977894,红利ETF,B,65.45,2.32,67.67,59.03,0.0,False,0.0,0.0,,回避,当前无优势,59.03,0
300442,润泽科技,数据中心,核心池,64.36,-6.83,68.56,68.8,63.16,69.08,235863.0,2.19,0.89,20260717161457,0.21276595744680898,-6.45348837209302,1.899936668777702,-6.126021003500592,,C,50.0,-6.83,66.75,4.7,58.17,False,0.0,0.0,,回避,当前无优势,58.17,0
601728,中国电信,通信运营,核心池,6.01,2.04,5.88,6.02,5.86,5.89,109074.0,0.24,1.58,20260717161455,0.937500000000001,-0.16611295681062677,2.5597269624573205,2.2108843537415046,,C,50.0,2.04,66.08,56.9,0.0,False,0.0,0.0,,回避,当前无优势,56.9,0
000333,美的集团,家电消费,核心池,82.71,1.11,82.31,83.45,81.34,81.8,381761.0,0.67,1.22,20260717161427,0.649289099526062,-0.8867585380467502,1.6842881731005566,0.4859676831490578,沪深300ETF,C,50.1,4.56,67.16,56.69,0.0,False,0.0,0.0,,回避,当前无优势,56.69,0
600036,招商银行,银行,核心池,38.02,0.93,37.76,38.2,37.68,37.67,440407.0,0.56,1.3,20260717161449,0.6538461538461565,-0.47120418848167755,0.9023354564756003,0.6885593220339103,沪深300ETF,C,50.1,4.38,67.29,56.58,0.0,False,0.0,0.0,,回避,当前无优势,56.58,0
002475,立讯精密,消费电子,核心池,58.05,-5.73,61.0,61.5,57.09,61.58,843777.0,1.96,1.12,20260717161403,0.21768707482993072,-5.609756097560981,1.6815554387808573,-4.836065573770498,,C,50.0,-5.73,67.85,9.83,55.05,False,0.0,0.0,,回避,当前无优势,55.05,0
601166,兴业银行,银行,核心池,17.75,0.51,17.69,17.88,17.61,17.66,210356.0,0.56,1.16,20260717161444,0.5185185185185215,-0.7270693512304249,0.7950028392958552,0.33917467495758746,沪深300ETF,C,50.1,3.96,66.65,52.44,0.0,False,0.0,0.0,,回避,当前无优势,52.44,0
300454,深信服,网络安全,核心池,107.48,-4.55,114.59,119.85,105.0,112.6,248098.0,7.72,1.12,20260717161409,0.16700336700336735,-10.321234876929486,2.361904761904765,-6.204729906623618,,C,50.0,-4.55,66.79,10.1,51.34,False,0.0,0.0,,回避,当前无优势,51.34,0
000651,格力电器,家电消费,核心池,39.95,0.3,39.83,40.31,39.68,39.83,273316.0,1.24,1.44,20260717161436,0.42857142857143177,-0.8930786405358493,0.6804435483870996,0.3012804418779824,沪深300ETF,C,50.1,3.75,62.87,49.49,0.0,False,0.0,0.0,2026-07-16公告：格力电器:关于持股5%以上股东股份补充质押的公告,回避,当前无优势,49.49,0
601601,中国太保,保险,核心池,29.75,-0.44,30.02,30.23,29.48,29.88,200462.0,0.98,1.09,20260717161455,0.35999999999999943,-1.5878266622560422,0.915875169606517,-0.8994003997335076,沪深300ETF,C,50.1,3.01,66.6,45.33,0.0,False,0.0,0.0,,回避,当前无优势,45.33,0
600887,伊利股份,食品消费,核心池,26.11,0.31,26.15,26.44,26.03,26.03,176092.0,1.07,1.05,20260717161449,0.19512195121950796,-1.2481089258699063,0.307337687283904,-0.1529636711281035,沪深300ETF,C,50.1,3.76,62.49,44.73,0.0,False,0.0,0.0,2026-07-15公告：伊利股份:内蒙古伊利实业集团股份有限公司关于股东股份质押公告,回避,当前无优势,44.73,0
603288,海天味业,食品消费,核心池,36.0,-0.88,36.1,36.63,35.79,36.32,103751.0,0.52,1.2,20260717161430,0.25,-1.7199017199017286,0.5867560771165126,-0.27700831024931594,沪深300ETF,C,50.1,2.57,74.03,44.54,0.0,False,0.0,0.0,2026-07-15公告：海天味业:海天味业关于回购注销股份、减少注册资本暨通知债权人的公告；2026-07-15公告：海天味业:海天味业关于以集中竞价交易方式回购A股股份的回购报告书,回避,当前无优势,44.54,0
601318,中国平安,保险,核心池,50.7,0.06,50.66,51.45,50.58,50.67,546412.0,1.01,1.18,20260717161450,0.13793103448276312,-1.4577259475218707,0.23724792408066353,0.07895775759969581,沪深300ETF,C,50.1,3.51,67.48,44.36,0.0,False,0.0,0.0,,回避,当前无优势,44.36,0
002439,启明星辰,网络安全,核心池,13.12,0.15,13.03,13.46,12.65,13.1,50309.0,5.27,1.22,20260717161436,0.5802469135802452,-2.5260029717682153,3.7154150197628466,0.6907137375287808,,C,50.0,0.15,65.4,39.53,0.0,False,0.0,0.0,,回避,当前无优势,39.53,0
600941,中国移动,通信运营,核心池,93.4,0.38,93.0,94.6,92.81,93.05,156707.0,1.85,1.65,20260717161439,0.3296089385474894,-1.2684989429175397,0.6357073591207962,0.43010752688172893,,C,50.0,0.38,66.39,39.3,0.0,False,0.0,0.0,,回避,当前无优势,39.3,0
002241,歌尔股份,消费电子,核心池,23.01,-0.04,23.0,23.57,22.09,23.02,311312.0,4.35,1.01,20260717161448,0.6216216216216226,-2.375901569792105,4.16478044363966,0.04347826086956719,,C,50.0,-0.04,66.99,39.15,0.0,False,0.0,0.0,,回避,当前无优势,39.15,0
600050,中国联通,通信运营,核心池,4.26,-0.47,4.26,4.31,4.24,4.28,89998.0,0.68,1.14,20260717161449,0.2857142857142821,-1.1600928074245953,0.4716981132075304,0.0,,C,50.0,-0.47,65.91,35.5,0.0,False,0.0,0.0,,回避,当前无优势,35.5,0
688561,奇安信,网络安全,核心池,25.41,-0.9,25.88,26.1,24.63,25.64,31501.0,1.82,1.16,20260717161455,0.5306122448979591,-2.643678160919549,3.166869671132777,-1.8160741885625886,,C,50.0,-0.9,65.0,32.22,0.0,False,0.0,0.0,,回避,当前无优势,32.22,0
600845,宝信软件,数据中心,核心池,18.65,-2.05,18.87,19.2,18.44,19.04,40148.0,1.0,0.79,20260717161455,0.2763157894736814,-2.864583333333337,1.1388286334056197,-1.1658717541070618,,C,50.0,-2.05,65.21,25.54,0.0,False,0.0,0.0,,回避,当前无优势,25.54,0
002415,海康威视,安防AI,核心池,33.15,-2.84,34.13,34.5,32.82,34.12,322335.0,1.06,1.17,20260717161406,0.19642857142857045,-3.913043478260869,1.0054844606946833,-2.871374157632589,,C,50.0,-2.84,67.02,19.98,0.0,False,0.0,0.0,,回避,当前无优势,19.98,0
002460,赣锋锂业,锂电,核心池,48.48,-2.98,50.04,50.88,48.33,49.97,249098.0,4.15,0.99,20260717161448,0.05882352941176405,-4.716981132075482,0.3103662321539469,-3.1175059952038398,,C,50.0,-2.98,66.79,16.8,0.0,False,0.0,0.0,,回避,当前无优势,16.8,0
002920,德赛西威,智能驾驶,核心池,82.14,-4.41,85.9,87.04,81.8,85.93,67567.0,1.35,0.82,20260717161442,0.06488549618320665,-5.629595588235303,0.415647921760387,-4.377182770663568,,C,50.0,-4.41,65.66,10.99,0.0,False,0.0,0.0,,回避,当前无优势,10.99,0
