code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
002460,赣锋锂业,自动发现,今日自动发现,54.11,5.54,51.15,54.97,50.81,51.27,305681.0,4.71,2.02,20260821143954,0.7932692307692307,-1.5644897216663622,6.494784491241878,5.786901270772238
300666,江丰电子,自动发现,今日自动发现,246.81,-0.9,247.0,253.36,243.56,249.05,235031.0,4.3,0.66,20260821143954,0.3316326530612241,-2.585254183770136,1.3343734603383117,-0.07692307692307443
300418,昆仑万维,自动发现,今日自动发现,43.96,-2.42,44.1,44.7,42.97,45.05,293352.0,5.68,1.05,20260821143954,0.5722543352601155,-1.655480984340052,2.3039329764952265,-0.31746031746031633
603629,利通电子,自动发现,今日自动发现,126.08,-3.44,127.96,130.8,125.0,130.57,375572.0,8.18,0.56,20260821143955,0.18620689655172348,-3.6085626911315116,0.8639999999999981,-1.4692091278524555
002636,金安国纪,自动发现,今日自动发现,63.91,3.57,61.5,64.68,60.26,61.71,211847.0,4.65,0.77,20260821143954,0.825791855203618,-1.1904761904762085,6.057085960836384,3.9186991869918586
601208,东材科技,自动发现,今日自动发现,45.7,-0.04,45.4,47.17,45.23,45.72,196407.0,4.22,0.66,20260821143954,0.24226804123711587,-3.1163875344498604,1.0391333185938656,0.6607929515418665
688361,中科飞测,自动发现,今日自动发现,350.91,-1.32,358.93,358.93,342.0,355.59,243239.0,1.98,0.65,20260821143953,0.5262847017129368,-2.2344189674866954,2.605263157894755,-2.2344189674866954
300058,蓝色光标,自动发现,今日自动发现,13.67,0.22,13.61,13.72,13.26,13.64,195234.0,4.15,0.48,20260821143954,0.8913043478260856,-0.36443148688046767,3.092006033182515,0.4408523144746601
002837,英维克,自动发现,今日自动发现,54.09,2.19,52.92,55.32,52.52,52.93,187027.0,3.06,1.01,20260821143954,0.5607142857142864,-2.2234273318871955,2.98933739527798,2.2108843537415046
600206,XD有研新,自动发现,今日自动发现,54.23,-4.29,54.1,56.18,53.44,56.66,505572.0,10.93,0.78,20260821143953,0.28832116788321116,-3.470986116055541,1.478293413173648,0.24029574861366143
