code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
600703,三安光电,自动发现,今日自动发现,14.41,5.11,13.82,14.9,13.69,13.71,387720.0,5.42,1.52,20260807143832,0.5950413223140497,-3.288590604026842,5.25931336742147,4.269175108538348
600396,华电辽能,自动发现,今日自动发现,17.53,1.04,17.31,17.68,16.75,17.35,315646.0,12.38,0.76,20260807143832,0.8387096774193563,-0.8484162895927572,4.656716417910456,1.2709416522241668
300017,网宿科技,自动发现,今日自动发现,15.43,4.75,15.84,16.68,14.98,14.73,510958.0,13.76,1.73,20260807143833,0.26470588235294085,-7.494004796163067,3.00400534045393,-2.5883838383838342
600150,中国船舶,自动发现,今日自动发现,34.75,-0.43,34.9,35.35,34.58,34.9,309254.0,1.17,1.19,20260807143833,0.2207792207792221,-1.6973125884017004,0.49161364950838227,-0.42979942693409656
002131,利欧股份,自动发现,今日自动发现,5.44,-0.73,5.41,5.5,5.18,5.48,377967.0,12.1,0.64,20260807143833,0.8125000000000013,-1.0909090909090868,5.0193050193050315,0.5545286506469571
600460,士兰微,自动发现,今日自动发现,32.45,4.14,31.1,32.62,30.9,31.16,316306.0,5.95,1.08,20260807143833,0.9011627906976775,-0.5211526670753974,5.016181229773475,4.3408360128617485
600519,贵州茅台,自动发现,今日自动发现,1308.7,0.01,1308.66,1315.28,1301.0,1308.55,299467.0,0.18,0.64,20260807143834,0.539215686274514,-0.5002737059789486,0.5918524212144449,0.0030565616737643353
301171,易点天下,自动发现,今日自动发现,38.96,1.41,37.69,39.36,36.08,38.42,438781.0,23.1,1.2,20260807143833,0.8780487804878053,-1.0162601626016232,7.982261640798227,3.3695940567789906
002709,天赐材料,自动发现,今日自动发现,39.33,0.2,39.26,39.53,38.2,39.25,266819.0,4.52,1.14,20260807143833,0.8496240601503736,-0.505944852011142,2.9581151832460684,0.1782985226693734
300442,润泽科技,自动发现,今日自动发现,69.7,1.31,68.99,71.08,67.38,68.8,247627.0,2.19,0.94,20260807143833,0.6270270270270285,-1.9414743950478264,3.44315820718315,1.0291346571967175
301165,锐捷网络,自动发现,今日自动发现,117.2,-1.66,119.21,121.99,114.13,119.18,332656.0,2.55,0.98,20260807143833,0.39058524173028086,-3.926551356668573,2.689915009200039,-1.6861001593825975
002202,金风科技,自动发现,今日自动发现,21.63,5.2,20.43,21.85,20.43,20.56,345401.0,4.81,1.29,20260807143833,0.8450704225352097,-1.0068649885583647,5.873715124816448,5.873715124816448
000630,铜陵有色,自动发现,今日自动发现,6.94,5.63,6.58,6.98,6.52,6.57,358048.0,4.72,1.74,20260807143833,0.9130434782608696,-0.5730659025787954,6.44171779141105,5.4711246200607855
688048,长光华芯,自动发现,今日自动发现,283.43,5.84,266.19,290.68,266.19,267.8,444821.0,8.97,1.05,20260807143834,0.7039608003266641,-2.494151644419984,6.476576881175111,6.476576881175111
000100,TCL科技,自动发现,今日自动发现,4.86,0.83,4.79,4.88,4.77,4.82,247400.0,2.54,0.98,20260807143833,0.8181818181818226,-0.4098360655737654,1.8867924528302105,1.4613778705636848
000426,兴业银锡,自动发现,今日自动发现,39.22,4.36,37.73,39.45,37.3,37.58,299165.0,4.38,1.01,20260807143833,0.8930232558139519,-0.5830164765526114,5.147453083109932,3.9491121123774287
002466,天齐锂业,自动发现,今日自动发现,47.86,1.44,47.69,48.15,46.53,47.18,226435.0,3.22,1.19,20260807143833,0.8209876543209879,-0.602284527518171,2.8583709434773175,0.35646886139653056
300570,太辰光,自动发现,今日自动发现,143.18,3.84,137.22,146.0,134.5,137.88,348782.0,12.92,1.0,20260807143833,0.7547826086956527,-1.9315068493150678,6.453531598513007,4.343390176359141
600309,万华化学,自动发现,今日自动发现,75.51,0.72,74.97,76.8,74.58,74.97,248642.0,1.05,0.99,20260807143833,0.4189189189189222,-1.6796874999999933,1.246983105390198,0.7202881152461149
000858,五 粮 液,自动发现,今日自动发现,74.99,0.68,75.0,75.2,74.01,74.48,251606.0,0.87,0.94,20260807143833,0.8235294117646988,-0.2792553191489522,1.3241453857586682,-0.013333333333342967
688120,华海清科,自动发现,今日自动发现,259.27,6.0,244.57,261.5,240.8,244.6,348935.0,2.77,0.79,20260807143832,0.8922705314009652,-0.8527724665392089,7.670265780730889,6.010549127039289
688629,华丰科技,自动发现,今日自动发现,149.9,1.98,146.9,152.53,144.11,146.99,231167.0,3.37,0.87,20260807143834,0.6876484560570072,-1.7242509670228778,4.017764207896746,2.042205582028589
600489,中金黄金,自动发现,今日自动发现,25.95,3.35,25.07,26.0,25.0,25.11,262067.0,2.12,1.07,20260807143832,0.9499999999999993,-0.19230769230769162,3.8000000000000034,3.510171519744709
300014,亿纬锂能,自动发现,今日自动发现,54.82,1.27,53.97,55.18,53.11,54.13,226471.0,1.98,1.12,20260807143833,0.8260869565217395,-0.6524102935846265,3.219732630389749,1.5749490457661608
002747,埃斯顿,自动发现,今日自动发现,35.04,0.66,35.0,35.49,33.98,34.81,254582.0,9.37,0.89,20260807143833,0.7019867549668866,-1.2679628064243498,3.1194820482636887,0.11428571428571122
002558,巨人网络,自动发现,今日自动发现,29.23,-0.1,29.52,29.6,28.6,29.26,240341.0,4.36,0.7,20260807143833,0.629999999999999,-1.2500000000000067,2.202797202797191,-0.9823848238482369
600118,中国卫星,自动发现,今日自动发现,67.99,4.07,65.85,67.99,64.69,65.33,266490.0,3.41,1.11,20260807143834,1.0,0.0,5.101252125521705,3.2498101746393226
000807,云铝股份,自动发现,今日自动发现,27.05,1.46,26.72,27.56,26.68,26.66,215693.0,2.29,0.9,20260807143833,0.4204545454545471,-1.8505079825834492,1.3868065967016507,1.2350299401197695
000962,东方钽业,自动发现,今日自动发现,54.95,2.02,53.84,55.4,51.79,53.86,238011.0,8.75,1.57,20260807143833,0.8753462603878128,-0.8122743682310363,6.101564008495863,2.0616641901931576
688549,中巨芯,自动发现,今日自动发现,28.69,3.02,28.18,29.66,27.12,27.85,431759.0,25.51,1.52,20260807143832,0.6181102362204728,-3.2703978422117252,5.789085545722705,1.809794180269697
600900,长江电力,自动发现,今日自动发现,27.74,-0.04,27.76,27.84,27.51,27.75,251876.0,0.37,0.72,20260807143834,0.6969696969696911,-0.35919540229885083,0.8360596146855581,-0.07204610951009327
002396,星网锐捷,自动发现,今日自动发现,29.53,1.76,28.75,30.05,28.35,29.02,236868.0,10.72,1.04,20260807143833,0.6941176470588236,-1.730449251247923,4.1622574955908265,2.713043478260868
300454,深信服,自动发现,今日自动发现,122.92,-2.45,125.0,129.0,118.29,126.01,331594.0,9.45,0.96,20260807143833,0.43230625583566745,-4.713178294573639,3.914109392171783,-1.6639999999999988
601398,工商银行,自动发现,今日自动发现,7.53,-0.53,7.53,7.59,7.45,7.57,256343.0,0.13,0.68,20260807143833,0.5714285714285733,-0.7905138339920903,1.0738255033557076,0.0
